INDEX,TARGET_AMT,TARGET_FLAG
5480,349.2973,1.0
5481,-1028.335,0.0
5484,403.80823,1.0
5494,1753.9955,1.0
5495,3261.7122,1.0
5497,1481.8214,1.0
5499,2654.194,1.0
5507,-51.236755,0.0
5510,2034.766,1.0
5515,336.77533,1.0
5516,954.30853,1.0
5517,1176.5165,1.0
5524,246.98868,1.0
5530,-455.11026,0.0
5534,1546.6322,1.0
5543,1033.6775,1.0
5545,10484.12,1.0
5558,4195.3057,1.0
5562,-474.67346,0.0
5573,21112.871,1.0
5581,413.35318,1.0
5583,3226.2073,1.0
5587,1647.6772,1.0
5589,4067.8804,1.0
5591,812.8203,1.0
5596,858.64954,1.0
5606,2663.3198,1.0
5608,699.25366,1.0
5611,-4.6405025,0.0
5612,2901.2566,1.0
5614,417.4102,1.0
5620,-30.249573,0.0
5623,1234.0027,1.0
5624,-660.1087,0.0
5626,1622.445,1.0
5633,2662.6135,1.0
5635,538.6648,1.0
5640,3249.06,1.0
5643,-36.234436,0.0
5644,2490.8425,1.0
5653,658.96716,1.0
5663,1.8180451,1.0
5664,3094.0386,1.0
5667,11459.097,1.0
5671,3576.9883,1.0
5673,3929.7104,1.0
5676,-101.531784,0.0
5678,113.11783,1.0
5698,2115.1794,1.0
5700,7512.133,1.0
5705,895.9232,1.0
5706,2729.397,1.0
5711,-459.55832,0.0
5712,3953.32,1.0
5716,1790.144,1.0
5719,2676.7021,1.0
5725,2088.0527,1.0
5728,26.022804,1.0
5734,1332.0414,1.0
5735,204.15445,1.0
5743,2804.6719,1.0
5754,573.99115,1.0
5755,4281.8228,1.0
5756,-44.061424,0.0
5766,-415.32672,0.0
5770,2568.5293,1.0
5774,1760.6533,1.0
5775,609.7245,1.0
5776,-260.85718,0.0
5778,-495.21198,0.0
5786,2325.4958,1.0
5787,2152.6755,1.0
5791,3931.3977,1.0
5794,-683.17633,0.0
5803,1168.5979,1.0
5804,1377.7716,1.0
5808,6870.6714,1.0
5810,1001.3782,1.0
5813,3944.2424,1.0
5828,1207.4852,1.0
5839,13467.702,1.0
5842,2311.866,1.0
5843,1438.0258,1.0
5844,2131.679,1.0
5847,4799.647,1.0
5851,-171.40363,0.0
5854,2720.764,1.0
5857,660.75134,1.0
5866,3850.165,1.0
5874,97.24651,1.0
5886,1873.2747,1.0
5895,401.1147,1.0
5897,170.3492,1.0
5898,1865.5265,1.0
5900,2413.7534,1.0
5902,2931.518,1.0
5908,1822.7567,1.0
5909,1067.915,1.0
5912,111.879395,1.0
5913,-778.5109,0.0
5917,628.504,1.0
5918,3203.2869,1.0
5921,165.87419,1.0
5931,977.09467,1.0
5942,2434.199,1.0
5943,3895.8887,1.0
5950,-1257.6287,0.0
5954,-485.32764,0.0
5983,-611.3643,0.0
5995,11204.983,1.0
6002,457.15805,1.0
6005,-559.03503,0.0
6009,666.756,1.0
6011,-1221.2416,0.0
6012,160.82253,1.0
6019,197.54747,1.0
6021,1215.4049,1.0
6029,4311.631,1.0
6036,1939.0503,1.0
6037,307.8635,1.0
6038,-153.68192,0.0
6043,-44.08168,0.0
6045,243.97499,1.0
6047,4520.4907,1.0
6048,8.187529,1.0
6061,1942.1392,1.0
6063,968.1905,1.0
6064,1291.5951,1.0
6068,4765.5605,1.0
6069,-364.348,0.0
6070,2434.4832,1.0
6071,3665.486,1.0
6074,131.88739,1.0
6079,-34.836258,0.0
6082,35.4355,1.0
6088,3224.307,1.0
6094,885.5015,1.0
6095,1988.259,1.0
6098,1958.9913,1.0
6102,18.445175,1.0
6105,-621.4939,0.0
6113,535.8505,1.0
6116,2431.7993,1.0
6120,1792.9281,1.0
6121,1265.1365,1.0
6126,1317.5933,1.0
6144,789.7608,1.0
6145,-575.9743,0.0
6153,1321.8939,1.0
6156,1090.4282,1.0
6159,333.6358,1.0
6162,4335.7695,1.0
6184,2301.5598,1.0
6188,461.6991,1.0
6189,2430.628,1.0
6191,4162.0044,1.0
6211,3581.0796,1.0
6216,189.55136,1.0
6218,4637.256,1.0
6222,1476.949,1.0
6235,103.29288,1.0
6245,337.03186,1.0
6248,3301.388,1.0
6253,785.7727,1.0
6256,-445.49902,0.0
6257,2103.9158,1.0
6259,5049.2393,1.0
6266,2288.9282,1.0
6268,2018.4307,1.0
6275,2467.5532,1.0
6280,4533.5107,1.0
6283,1375.3931,1.0
6288,-79.82498,0.0
6289,23.482494,1.0
6301,593.8439,1.0
6308,51.329647,1.0
6314,-552.4906,0.0
6315,703.1457,1.0
6316,4030.3105,1.0
6317,2715.7441,1.0
6318,-260.2281,0.0
6323,4061.0527,1.0
6329,4786.977,1.0
6336,-287.15823,0.0
6341,2379.005,1.0
6348,92.6593,1.0
6349,-51.780212,0.0
6365,186.46478,1.0
6372,2256.6392,1.0
6376,1963.3445,1.0
6378,962.5535,1.0
6379,3282.3315,1.0
6382,891.4526,1.0
6383,2355.704,1.0
6389,3204.7683,1.0
6390,-343.50064,0.0
6392,-77.61543,0.0
6394,7628.4106,1.0
6402,1009.9428,1.0
6404,861.57697,1.0
6405,88.24963,1.0
6406,2259.8845,1.0
6409,198.83418,1.0
6410,1092.4211,1.0
6411,718.2219,1.0
6421,-268.25827,0.0
6428,1502.8425,1.0
6429,641.755,1.0
6432,824.42267,1.0
6436,361.1575,1.0
6437,1594.8864,1.0
6438,1949.9625,1.0
6445,614.80383,1.0
6447,2160.4556,1.0
6450,13.085918,1.0
6462,1714.613,1.0
6467,5276.76,1.0
6478,-414.1459,0.0
6484,1008.7633,1.0
6492,2355.8052,1.0
6497,116.49503,1.0
6504,1157.5076,1.0
6505,-364.17944,0.0
6513,2967.2263,1.0
6525,-119.345634,0.0
6526,1772.0177,1.0
6528,268.70566,1.0
6540,-324.17603,0.0
6542,270.64008,1.0
6544,582.8785,1.0
6548,363.8667,1.0
6552,709.2974,1.0
6558,-1246.6039,0.0
6567,-412.59055,0.0
6569,3506.8052,1.0
6572,494.4535,1.0
6577,655.2259,1.0
6581,1711.8323,1.0
6588,-235.70451,0.0
6591,5368.514,1.0
6594,1104.9429,1.0
6600,3922.85,1.0
6602,-121.239136,0.0
6604,272.87964,1.0
6605,-258.02206,0.0
6614,6671.5312,1.0
6616,722.6932,1.0
6621,911.584,1.0
6640,1300.0175,1.0
6641,4162.9316,1.0
6643,24.82545,1.0
6644,2000.0192,1.0
6649,2321.1226,1.0
6650,6265.6577,1.0
6655,3410.9792,1.0
6661,2597.6143,1.0
6672,1818.6726,1.0
6677,-601.4444,0.0
6688,-401.81235,0.0
6689,992.3462,1.0
6691,514.3538,1.0
6692,2288.525,1.0
6694,2613.2686,1.0
6702,1241.4243,1.0
6714,453.42502,1.0
6716,3899.2637,1.0
6724,-728.06525,0.0
6725,-415.36783,0.0
6730,3068.3613,1.0
6735,2216.1726,1.0
6738,1909.832,1.0
6739,2479.4604,1.0
6743,803.28455,1.0
6747,250.02043,1.0
6750,8281.07,1.0
6751,3279.2114,1.0
6753,1609.8293,1.0
6754,4550.0264,1.0
6755,894.4414,1.0
6762,403.77747,1.0
6764,-339.35767,0.0
6772,4211.5723,1.0
6774,69.695625,1.0
6787,1262.1989,1.0
6789,-423.5361,0.0
6793,2334.8696,1.0
6798,15956.684,1.0
6799,514.33844,1.0
6800,-45.916405,0.0
6802,16.496796,1.0
6808,924.7144,1.0
6809,123.28923,1.0
6812,-144.04837,0.0
6814,3868.8035,1.0
6816,4190.511,1.0
6822,4921.8193,1.0
6829,5870.858,1.0
6834,5163.087,1.0
6836,-59.682465,0.0
6839,546.0859,1.0
6840,660.795,1.0
6843,1902.8871,1.0
6846,1849.3726,1.0
6848,-37.652145,0.0
6852,-704.31464,0.0
6856,1520.2043,1.0
6860,1041.2788,1.0
6866,2524.9988,1.0
6870,-72.839066,0.0
6878,171.05418,1.0
6880,742.82434,1.0
6885,-70.493484,0.0
6897,490.63864,1.0
6902,4221.147,1.0
6904,2347.5994,1.0
6907,-328.40402,0.0
6909,3603.5781,1.0
6914,2861.504,1.0
6915,2887.639,1.0
6922,1306.54,1.0
6924,1019.97345,1.0
6933,-44.878204,0.0
6934,5679.3115,1.0
6941,793.13574,1.0
6957,1218.0175,1.0
6960,224.7874,1.0
6969,331.25708,1.0
6975,263.70212,1.0
6980,1963.362,1.0
6983,439.7359,1.0
6987,69.23645,1.0
6994,-1274.3865,0.0
6997,-302.134,0.0
7002,712.822,1.0
7010,-387.14407,0.0
7015,770.8859,1.0
7019,2481.8018,1.0
7022,1041.8143,1.0
7025,-260.83377,0.0
7029,74.23476,1.0
7031,452.27786,1.0
7037,2703.45,1.0
7038,-226.4054,0.0
7043,15.027683,1.0
7049,371.5399,1.0
7052,1604.2819,1.0
7053,1221.627,1.0
7056,-453.27423,0.0
7057,2242.523,1.0
7080,1186.0973,1.0
7086,4358.4087,1.0
7087,-161.93639,0.0
7105,-419.2586,0.0
7108,197.71683,1.0
7121,1620.4316,1.0
7122,827.612,1.0
7125,1559.0967,1.0
7132,3005.553,1.0
7134,137.6211,1.0
7151,239.30785,1.0
7152,9900.259,1.0
7157,1383.245,1.0
7159,208.25914,1.0
7166,4077.3079,1.0
7167,12.108431,1.0
7177,-449.31067,0.0
7179,1136.646,1.0
7181,2865.6318,1.0
7183,1142.995,1.0
7186,510.9993,1.0
7193,-94.21932,0.0
7205,-234.34302,0.0
7207,614.62524,1.0
7209,2165.7478,1.0
7216,2319.7507,1.0
7232,6351.6665,1.0
7235,1355.2234,1.0
7238,749.8764,1.0
7240,2022.1852,1.0
7243,2799.9749,1.0
7252,1103.2166,1.0
7269,8097.852,1.0
7275,384.65433,1.0
7281,1481.6046,1.0
7283,-2151.9514,0.0
7287,1355.8069,1.0
7289,2295.0396,1.0
7291,939.26337,1.0
7294,380.22095,1.0
7304,999.87885,1.0
7308,891.4511,1.0
7313,585.9879,1.0
7319,902.1127,1.0
7325,854.3735,1.0
7326,4671.4873,1.0
7330,1745.108,1.0
7332,-206.29459,0.0
7337,1989.9872,1.0
7341,985.2784,1.0
7346,1396.759,1.0
7353,3609.4023,1.0
7354,2354.9253,1.0
7361,2129.5881,1.0
7366,2859.9534,1.0
7368,-622.93427,0.0
7372,-169.30089,0.0
7375,428.66193,1.0
7377,864.607,1.0
7380,130.61531,1.0
7382,3740.4067,1.0
7385,3352.7773,1.0
7392,2777.6975,1.0
7395,1037.253,1.0
7397,463.4461,1.0
7403,330.0777,1.0
7406,2890.2532,1.0
7409,3900.3389,1.0
7410,429.30612,1.0
7412,935.1336,1.0
7419,-198.3885,0.0
7425,-498.08936,0.0
7435,1417.3503,1.0
7438,2076.2568,1.0
7440,6425.775,1.0
7447,1893.8632,1.0
7449,1579.2566,1.0
7456,85.069,1.0
7464,1295.7135,1.0
7478,4983.843,1.0
7480,588.648,1.0
7481,3351.1912,1.0
7483,2672.2217,1.0
7484,348.579,1.0
7491,2429.7117,1.0
7494,-544.6024,0.0
7501,8294.855,1.0
7503,13435.631,1.0
7509,1922.9684,1.0
7517,587.1928,1.0
7518,917.1132,1.0
7519,1783.1576,1.0
7521,7006.7354,1.0
7522,4340.485,1.0
7536,645.45074,1.0
7539,679.64404,1.0
7547,5719.2373,1.0
7549,-144.66023,0.0
7552,1843.9193,1.0
7554,136.53012,1.0
7556,-891.30084,0.0
7564,879.0431,1.0
7566,1349.4143,1.0
7570,4057.53,1.0
7571,-446.59628,0.0
7572,1111.6488,1.0
7575,-279.70044,0.0
7586,-544.43243,0.0
7589,193.95486,1.0
7590,-16.344864,0.0
7597,682.72504,1.0
7602,-537.28375,0.0
7604,3366.2,1.0
7605,1846.8247,1.0
7612,8851.146,1.0
7615,-999.6582,0.0
7617,-27.773796,0.0
7624,-150.51257,0.0
7632,1163.5177,1.0
7639,134.50446,1.0
7642,-2339.7646,0.0
7643,1661.5682,1.0
7649,1109.0536,1.0
7650,6366.7793,1.0
7653,-596.5458,0.0
7654,-236.70935,0.0
7657,4005.611,1.0
7662,1819.7826,1.0
7669,2216.963,1.0
7671,-226.536,0.0
7675,-157.28615,0.0
7678,1449.0953,1.0
7682,6377.9507,1.0
7688,2256.9968,1.0
7689,2137.5818,1.0
7690,-2148.2083,0.0
7692,2363.0217,1.0
7699,9738.266,1.0
7705,4330.5737,1.0
7712,561.9319,1.0
7726,3451.9604,1.0
7728,1248.1367,1.0
7735,1105.605,1.0
7737,2423.889,1.0
7739,181.88513,1.0
7743,1179.1178,1.0
7744,1528.9519,1.0
7746,1188.392,1.0
7749,754.2095,1.0
7750,1028.169,1.0
7752,-2.4406133,0.0
7755,601.2255,1.0
7756,1072.9292,1.0
7762,1646.9774,1.0
7764,2754.7058,1.0
7769,-446.70923,0.0
7770,2663.921,1.0
7776,429.85666,1.0
7778,-120.238556,0.0
7784,535.1317,1.0
7786,1021.9964,1.0
7789,271.11063,1.0
7793,1608.1428,1.0
7794,579.72894,1.0
7804,983.2394,1.0
7811,-381.68228,0.0
7813,228.68468,1.0
7815,2028.7668,1.0
7817,-917.1067,0.0
7818,9534.289,1.0
7821,-32.10107,0.0
7825,-387.6735,0.0
7830,1563.8322,1.0
7832,923.8241,1.0
7835,-693.11804,0.0
7839,528.62213,1.0
7842,-609.73663,0.0
7849,1303.8954,1.0
7856,1598.7838,1.0
7857,-97.72735,0.0
7863,1681.5707,1.0
7866,1340.0819,1.0
7871,507.08234,1.0
7875,3300.7878,1.0
7882,2891.4358,1.0
7887,3755.8552,1.0
7888,1976.2953,1.0
7891,2677.3079,1.0
7895,77.56505,1.0
7901,3122.092,1.0
7906,485.1966,1.0
7908,4871.037,1.0
7917,667.8852,1.0
7924,1867.0386,1.0
7948,2360.9263,1.0
7950,4011.3245,1.0
7955,3843.2488,1.0
7957,-510.49826,0.0
7959,1277.8251,1.0
7967,45.52534,1.0
7969,2888.6428,1.0
7971,488.0638,1.0
7974,3476.6743,1.0
7976,197.81552,1.0
7986,3609.93,1.0
7987,2246.2239,1.0
7993,1619.9606,1.0
7996,1592.6469,1.0
7998,402.7458,1.0
8018,326.75537,1.0
8019,905.1845,1.0
8027,-257.88953,0.0
8036,242.79471,1.0
8040,126.3624,1.0
8044,1005.036,1.0
8050,2343.8428,1.0
8052,3818.9526,1.0
8054,2776.1897,1.0
8057,2596.9968,1.0
8058,-205.43819,0.0
8059,2703.9058,1.0
8066,4208.067,1.0
8070,-47.25924,0.0
8072,3932.0312,1.0
8078,-71.2148,0.0
8079,-394.20193,0.0
8080,1748.573,1.0
8081,1210.2692,1.0
8088,783.73346,1.0
8091,1778.8763,1.0
8094,1006.67334,1.0
8095,1442.7892,1.0
8099,294.13773,1.0
8101,7499.084,1.0
8102,-1363.844,0.0
8116,2192.172,1.0
8125,1020.9773,1.0
8134,2149.1174,1.0
8139,-398.65732,0.0
8141,1926.5936,1.0
8147,-196.1928,0.0
8158,1776.8512,1.0
8160,-382.58548,0.0
8165,795.4193,1.0
8187,1318.5991,1.0
8205,1051.4452,1.0
8209,3333.7107,1.0
8211,1166.5717,1.0
8232,-115.558334,0.0
8236,3284.9817,1.0
8237,3489.21,1.0
8238,3434.042,1.0
8245,2451.0312,1.0
8256,928.4142,1.0
8268,-286.17337,0.0
8269,-319.2582,0.0
8270,1376.0997,1.0
8286,-289.41867,0.0
8289,1293.0701,1.0
8301,1105.2421,1.0
8305,1533.352,1.0
8310,2256.6028,1.0
8312,1162.72,1.0
8318,6617.886,1.0
8321,505.25378,1.0
8328,-464.71057,0.0
8331,-50.579506,0.0
8334,879.5325,1.0
8344,3172.171,1.0
8345,531.0268,1.0
8352,3671.1978,1.0
8358,2594.5728,1.0
8359,1322.8657,1.0
8360,868.6301,1.0
8365,241.86768,1.0
8366,-235.8977,0.0
8369,1445.4697,1.0
8373,-746.60254,0.0
8378,-190.75989,0.0
8392,21.92272,1.0
8397,3821.135,1.0
8399,587.08594,1.0
8400,879.1803,1.0
8405,3750.6497,1.0
8406,803.5265,1.0
8410,936.8572,1.0
8413,5193.326,1.0
8414,-294.089,0.0
8416,2647.865,1.0
8426,683.5554,1.0
8434,2426.5283,1.0
8439,692.2293,1.0
8440,513.8587,1.0
8475,-453.98257,0.0
8480,509.70483,1.0
8497,1387.9299,1.0
8499,3788.3542,1.0
8500,6511.2637,1.0
8501,654.8446,1.0
8502,2287.1958,1.0
8518,1515.2125,1.0
8520,2500.0632,1.0
8523,5727.5894,1.0
8525,697.31665,1.0
8532,1226.4275,1.0
8535,3506.133,1.0
8543,2436.4753,1.0
8554,1218.2892,1.0
8560,782.40955,1.0
8561,152.50203,1.0
8563,390.85535,1.0
8566,9582.306,1.0
8570,3070.5688,1.0
8572,538.20166,1.0
8582,81.41413,1.0
8583,9317.998,1.0
8587,826.4086,1.0
8592,1675.9513,1.0
8593,2363.0754,1.0
8607,182.07375,1.0
8609,1318.3202,1.0
8610,-1182.1083,0.0
8614,579.5965,1.0
8616,456.2443,1.0
8622,1183.2954,1.0
8623,1281.9108,1.0
8624,1092.642,1.0
8633,545.6491,1.0
8641,1542.7162,1.0
8644,9464.737,1.0
8649,1585.8962,1.0
8653,-562.3553,0.0
8657,1340.7649,1.0
8658,601.99194,1.0
8663,408.8761,1.0
8672,4383.234,1.0
8680,1043.709,1.0
8684,3068.7922,1.0
8687,366.40607,1.0
8688,-1003.5935,0.0
8690,264.61975,1.0
8712,-734.20465,0.0
8717,589.8507,1.0
8730,-103.5116,0.0
8739,4718.966,1.0
8744,95.92091,1.0
8747,2144.4927,1.0
8748,698.106,1.0
8751,12015.786,1.0
8758,2124.2432,1.0
8761,1735.8757,1.0
8763,-407.4885,0.0
8764,3836.9358,1.0
8765,90.198326,1.0
8773,-418.63873,0.0
8780,-799.8997,0.0
8781,1415.4812,1.0
8782,2720.264,1.0
8785,1090.2205,1.0
8786,2071.544,1.0
8797,6041.753,1.0
8799,507.48364,1.0
8807,2050.091,1.0
8816,784.6542,1.0
8817,-598.08685,0.0
8826,5594.2817,1.0
8833,643.56006,1.0
8834,210.86098,1.0
8835,222.73328,1.0
8840,-236.11035,0.0
8843,1476.1847,1.0
8849,140.65704,1.0
8855,-303.93845,0.0
8861,2093.1272,1.0
8862,-573.2791,0.0
8865,661.2026,1.0
8868,-221.9885,0.0
8870,-149.91702,0.0
8880,2163.5159,1.0
8885,37.852364,1.0
8894,171.17986,1.0
8895,219.64972,1.0
8899,4263.3896,1.0
8912,1843.0955,1.0
8922,299.75403,1.0
8924,1476.5028,1.0
8928,2364.1235,1.0
8932,1189.9723,1.0
8943,939.5194,1.0
8945,1460.2079,1.0
8946,-1157.4825,0.0
8954,1742.5021,1.0
8958,2464.342,1.0
8960,2342.4126,1.0
8965,1081.0786,1.0
8966,729.99634,1.0
8967,1571.249,1.0
8969,1038.293,1.0
8980,2856.228,1.0
8984,11828.156,1.0
8985,240.91344,1.0
8988,2107.2593,1.0
8989,1976.0981,1.0
8995,1893.0469,1.0
9004,-1273.3904,0.0
9010,394.27448,1.0
9012,-33.171227,0.0
9018,1738.5306,1.0
9036,358.84686,1.0
9037,434.45206,1.0
9040,-150.49689,0.0
9041,2319.065,1.0
9044,-417.38144,0.0
9045,484.8911,1.0
9047,5485.9985,1.0
9049,-190.35258,0.0
9061,-916.8643,0.0
9062,275.48077,1.0
9076,570.23987,1.0
9079,847.7136,1.0
9081,483.8932,1.0
9082,685.63556,1.0
9089,1569.0107,1.0
9092,1785.467,1.0
9094,15437.396,1.0
9115,773.6571,1.0
9117,1597.9393,1.0
9118,-926.80994,0.0
9120,-383.16776,0.0
9124,-1089.1038,0.0
9128,-663.2361,0.0
9135,1612.5059,1.0
9136,6853.581,1.0
9138,1603.4374,1.0
9157,1361.1261,1.0
9176,-727.0039,0.0
9183,782.4458,1.0
9187,907.5546,1.0
9188,1979.9899,1.0
9190,626.3543,1.0
9197,266.6692,1.0
9200,286.28204,1.0
9201,1146.0507,1.0
9203,-550.89996,0.0
9212,5557.8276,1.0
9213,528.0576,1.0
9214,2016.5696,1.0
9217,361.63824,1.0
9219,-210.38852,0.0
9220,1863.7875,1.0
9221,1195.4357,1.0
9237,-456.93454,0.0
9240,2443.0374,1.0
9241,-316.10193,0.0
9248,856.1153,1.0
9253,617.79596,1.0
9259,-476.93457,0.0
9267,-75.32197,0.0
9271,11.83152,1.0
9273,913.0278,1.0
9285,-204.22816,0.0
9290,155.93239,1.0
9291,329.4354,1.0
9293,1393.4604,1.0
9294,189.37766,1.0
9301,506.32208,1.0
9302,1823.7882,1.0
9312,15337.585,1.0
9316,-560.3604,0.0
9319,1724.7748,1.0
9328,165.27986,1.0
9331,3054.0488,1.0
9338,2798.8455,1.0
9350,1719.1471,1.0
9356,565.7918,1.0
9359,1402.4106,1.0
9362,2201.4067,1.0
9364,-218.94255,0.0
9370,3596.771,1.0
9380,5758.2876,1.0
9386,-58.912178,0.0
9394,3662.7354,1.0
9407,2392.534,1.0
9411,3405.1475,1.0
9422,1324.6516,1.0
9423,996.8417,1.0
9429,1027.1405,1.0
9433,1321.7443,1.0
9439,1156.0433,1.0
9451,1923.8934,1.0
9452,2141.734,1.0
9453,-208.37294,0.0
9460,306.37433,1.0
9465,538.432,1.0
9470,276.7059,1.0
9476,1624.786,1.0
9485,2944.0251,1.0
9486,291.49777,1.0
9488,1346.2817,1.0
9507,-555.6195,0.0
9508,2408.1777,1.0
9517,1606.7504,1.0
9521,1614.7068,1.0
9528,-47.748093,0.0
9532,2162.0679,1.0
9536,637.44244,1.0
9540,2295.0457,1.0
9542,3322.5774,1.0
9546,993.8976,1.0
9548,1450.5472,1.0
9549,46.388992,1.0
9554,48.96147,1.0
9555,2029.6049,1.0
9558,2352.0317,1.0
9573,2570.629,1.0
9575,988.6236,1.0
9584,1842.3403,1.0
9586,812.0856,1.0
9588,-114.72029,0.0
9591,2974.2576,1.0
9592,4075.298,1.0
9597,4940.4355,1.0
9600,31.63652,1.0
9603,2182.9072,1.0
9605,1541.6216,1.0
9614,2379.3987,1.0
9616,473.42038,1.0
9622,5226.972,1.0
9624,686.6649,1.0
9629,11275.656,1.0
9633,966.6058,1.0
9640,1713.5344,1.0
9644,1911.073,1.0
9645,2767.3499,1.0
9646,108.12176,1.0
9648,16773.113,1.0
9649,373.20956,1.0
9660,4212.0225,1.0
9664,1941.0803,1.0
9675,155.55803,1.0
9679,1630.2302,1.0
9680,449.65897,1.0
9682,-692.91534,0.0
9697,424.80215,1.0
9701,967.3181,1.0
9704,1654.2253,1.0
9705,2207.2815,1.0
9707,316.9094,1.0
9714,-74.799126,0.0
9718,2889.0027,1.0
9722,2539.1172,1.0
9739,336.03552,1.0
9747,2163.7537,1.0
9751,1129.9437,1.0
9757,1165.0143,1.0
9759,3654.0803,1.0
9760,474.57202,1.0
9764,4975.481,1.0
9776,1780.1763,1.0
9778,1432.4033,1.0
9786,-451.79077,0.0
9803,3951.616,1.0
9804,1916.9119,1.0
9815,-122.35933,0.0
9824,1333.9989,1.0
9825,-202.82439,0.0
9826,2450.397,1.0
9827,-523.8501,0.0
9833,171.87984,1.0
9835,1201.9147,1.0
9860,-118.97381,0.0
9865,265.93738,1.0
9871,1639.5579,1.0
9874,1593.2136,1.0
9880,580.223,1.0
9882,2091.9756,1.0
9885,-182.64441,0.0
9888,-685.1674,0.0
9892,-219.57306,0.0
9893,2333.3582,1.0
9896,559.8728,1.0
9902,659.8221,1.0
9906,1233.301,1.0
9910,1138.0714,1.0
9914,168.16716,1.0
9918,1154.8755,1.0
9920,-870.2044,0.0
9926,1476.4991,1.0
9931,738.96387,1.0
9935,2362.0015,1.0
9945,3333.149,1.0
9953,-179.1058,0.0
9957,250.32114,1.0
9963,-959.16504,0.0
9972,697.9803,1.0
9976,1902.0913,1.0
9979,2018.6785,1.0
9980,-240.72858,0.0
9982,-555.61633,0.0
9991,4036.7483,1.0
10000,-432.66476,0.0
10003,-296.64417,0.0
10005,3426.8137,1.0
10014,-208.87352,0.0
10032,4488.146,1.0
10034,757.3555,1.0
10041,-219.32915,0.0
10042,-737.50073,0.0
10044,1399.587,1.0
10045,451.09262,1.0
10054,2270.129,1.0
10061,1671.5634,1.0
10062,618.3632,1.0
10073,-413.60226,0.0
10081,-580.73236,0.0
10084,-248.1165,0.0
10086,2156.933,1.0
10093,1287.1261,1.0
10101,2966.8557,1.0
10105,3737.6033,1.0
10110,-482.7714,0.0
10113,15434.317,1.0
10115,1150.8148,1.0
10119,4304.6943,1.0
10121,1588.5984,1.0
10124,6174.069,1.0
10126,1037.367,1.0
10127,-907.94855,0.0
10145,1701.4149,1.0
10147,1869.25,1.0
10148,-2243.9675,0.0
10162,1811.2325,1.0
10163,1787.7477,1.0
10166,6147.349,1.0
10172,366.90845,1.0
10173,331.21524,1.0
10175,362.99203,1.0
10180,-191.4746,0.0
10186,6122.3066,1.0
10192,1262.8413,1.0
10199,2168.7734,1.0
10209,4239.468,1.0
10210,2166.5874,1.0
10214,1769.044,1.0
10215,2400.1765,1.0
10216,3015.2837,1.0
10232,2.495891,1.0
10239,1201.9425,1.0
10249,2060.8613,1.0
10253,2641.5918,1.0
10255,-501.7144,0.0
10262,-185.132,0.0
10264,2156.9775,1.0
10266,-667.7437,0.0
10268,-6.03661,0.0
10271,-1181.3735,0.0
10272,5455.632,1.0
10276,1095.8208,1.0
10277,197.99173,1.0
10279,2818.5146,1.0
10281,-359.33594,0.0
10285,-753.5403,0.0
10294,2193.748,1.0
10300,533.73553,1.0
